Cell Identity,Time Point,Embryo Name,Volume,Children Volume Difference,Volume Difference to Previous TP,Volume Divergence of Cell,Error Percentage,Unknown5,Is_dead
ABarapaapaa,220,CD200113plc1p2,,0.504595588,,,,,
ABarapappaa,220,CD200113plc1p2,,0.559738134,,,,,
ABarappaaaa,220,CD200113plc1p2,,0.515795869,,,,,
ABarpaaaaal,220,CD200113plc1p2,,0.558441568,,,,,
ABarpaaaaar,220,CD200113plc1p2,,0.558441568,,,,,
ABarpaapaa,220,CD200113plc1p2,,0.553848365,,,,,
ABarpaapap,220,CD200113plc1p2,,0.553848365,,0.529676683,,,
ABarpaappa,220,CD200113plc1p2,,0.720877204,,0.665615988,,,
ABarpaappp,220,CD200113plc1p2,,0.720877204,,0.584259365,,,
ABarpapppa,220,CD200113plc1p2,,0.913497823,,0.83391556,,,
ABarpapppp,220,CD200113plc1p2,,0.913497823,,0.875577539,,,
ABarppaaap,220,CD200113plc1p2,,0.506964979,,,,,
ABarpppaaa,220,CD200113plc1p2,,0.756960617,,,,,
ABarpppaap,220,CD200113plc1p2,,0.756960617,,0.85202991,,,
ABarpppapa,220,CD200113plc1p2,,0.507354335,,0.651435459,,,
ABarpppapp,220,CD200113plc1p2,,0.507354335,,,,,
ABplaaaaaaa,220,CD200113plc1p2,,0.517031269,,0.745517739,,,
ABplaaaaaap,220,CD200113plc1p2,,0.517031269,,0.612057667,,,1
ABplaaapaa,220,CD200113plc1p2,,0.557061069,,0.492521648,,,
ABplaaapap,220,CD200113plc1p2,,0.557061069,,,,,
ABplaaappa,220,CD200113plc1p2,,0.61569749,,,,,
ABplaaappp,220,CD200113plc1p2,,0.61569749,,,,,
ABplaappaa,220,CD200113plc1p2,,0.743579952,,,,,
ABplaappap,220,CD200113plc1p2,,0.743579952,,0.745098045,,,
ABplaapppa,220,CD200113plc1p2,,0.757263932,,0.89018288,,,
ABplaapppp,220,CD200113plc1p2,,0.757263932,,0.506329099,,,
ABplapaaaap,220,CD200113plc1p2,,0.487568346,,,,,
ABplappppa,220,CD200113plc1p2,,0.477182674,,,,,
ABplappppp,220,CD200113plc1p2,,0.477182674,,,,,
ABplpappaaa,220,CD200113plc1p2,,0.573089701,,,,,
ABplpappaap,220,CD200113plc1p2,,0.573089701,,,,,
ABplppapapa,220,CD200113plc1p2,,0.576203055,,,,,
ABplppapapp,220,CD200113plc1p2,,0.576203055,0.729628154,0.674885153,,,
ABpraapaapa,220,CD200113plc1p2,,0.483343589,,,,,
ABpraapaapp,220,CD200113plc1p2,,0.483343589,,0.594959174,,,
ABpraapppa,220,CD200113plc1p2,,0.575820793,,,,,
ABpraapppp,220,CD200113plc1p2,,0.575820793,,,,,
ABprappppa,220,CD200113plc1p2,,0.708525451,,,,,
ABprappppp,220,CD200113plc1p2,,0.708525451,,,,,
ABprpaapapp,220,CD200113plc1p2,,0.596655791,,,,,1
ABprppaapap,220,CD200113plc1p2,,0.56860696,,,,,
ABprpppaaaa,220,CD200113plc1p2,,0.574630599,,,,,
ABprpppaaap,220,CD200113plc1p2,,0.574630599,,1.390450928,,,
ABprpppaapa,220,CD200113plc1p2,,0.477776501,,,,,
ABprpppaapp,220,CD200113plc1p2,,0.477776501,,,,,
Caaaaa,220,CD200113plc1p2,,0.690097942,,0.845836374,,,
Caaaap,220,CD200113plc1p2,,0.690097942,,,,,
Caappd,220,CD200113plc1p2,,0.584561492,,,,,
Caappv,220,CD200113plc1p2,,0.584561492,,,,,
Cappaaa,220,CD200113plc1p2,,0.56232687,,,,,
Cpaaap,220,CD200113plc1p2,,0.884428653,,0.724553239,,,
Cpaapa,220,CD200113plc1p2,,0.513959107,,,,,
Cpaapp,220,CD200113plc1p2,,0.513959107,,,,,
Cpapaa,220,CD200113plc1p2,,0.647664239,,0.541802628,,,
Cpapap,220,CD200113plc1p2,,0.647664239,,0.534503443,,,
Cpappd,220,CD200113plc1p2,,0.55117159,,,,,
Cpappv,220,CD200113plc1p2,,0.55117159,,,,,
Cppppaa,220,CD200113plc1p2,,0.503482485,,0.579381443,,,
Cppppap,220,CD200113plc1p2,,0.503482485,,,,,
Daaaa,220,CD200113plc1p2,,0.458372998,,0.496494903,,,
Daaap,220,CD200113plc1p2,,0.458372998,,,,,
MSpaaapaa,220,CD200113plc1p2,,0.471603226,,,,,
MSpaaapap,220,CD200113plc1p2,,0.471603226,,,,,
MSpaapaaa,220,CD200113plc1p2,,0.532029927,,,,,
ABalpaaappp,221,CD200113plc1p2,,0.477593093,,,,,
ABalpapappp,221,CD200113plc1p2,,0.475099955,,,,,
ABalpapppaa,221,CD200113plc1p2,,0.633156217,,,,,
ABalpppapad,221,CD200113plc1p2,,0.463164149,,,,,
ABalpppapav,221,CD200113plc1p2,,0.463164149,,0.823042056,,,
ABalppppaad,221,CD200113plc1p2,,0.485647681,,,,,
ABarapaapaa,221,CD200113plc1p2,,0.466544118,,,,,
ABarapappaa,221,CD200113plc1p2,,0.594289871,,,,,
ABarappaaaa,221,CD200113plc1p2,,0.533414338,,,,,
ABarappappa,221,CD200113plc1p2,,0.922873346,0.76556462,0.964362387,,,
ABarappappp,221,CD200113plc1p2,,0.922873346,,,,,
ABarappppaa,221,CD200113plc1p2,,0.492086778,,0.551125402,,,
ABarappppap,221,CD200113plc1p2,,0.492086778,,,,,
ABarpaapaa,221,CD200113plc1p2,,0.572276439,,,,,
ABarpaapap,221,CD200113plc1p2,,0.572276439,,0.568654928,,,
ABarpaappp,221,CD200113plc1p2,,0.851912636,,0.689540612,,,
ABarpapppp,221,CD200113plc1p2,,0.9205612,,0.882605586,,,
ABarppaaaa,221,CD200113plc1p2,,0.465090741,,,,,
ABarppaaap,221,CD200113plc1p2,,0.465090741,,,,,
ABarppaapa,221,CD200113plc1p2,,0.487017261,,0.581865465,,,
ABarppaapp,221,CD200113plc1p2,,0.487017261,,,,,
ABarpppaaa,221,CD200113plc1p2,,0.729198442,,,,,
ABarpppaap,221,CD200113plc1p2,,0.729198442,,0.829059824,,,
ABplaaapaa,221,CD200113plc1p2,,0.597328244,,,,,
ABplaaapap,221,CD200113plc1p2,,0.597328244,,,,,
ABplaaappp,221,CD200113plc1p2,,0.761294937,,,,,
ABplaapaaaa,221,CD200113plc1p2,,0.465959087,,,,,
ABplaappaa,221,CD200113plc1p2,,0.595918703,,0.54637748,,,
ABplaappap,221,CD200113plc1p2,,0.595918703,,,,,
ABplaapppa,221,CD200113plc1p2,,0.782224757,,0.893371119,,,
ABplaapppp,221,CD200113plc1p2,,0.782224757,,0.565194273,,,
ABplappppa,221,CD200113plc1p2,,0.478021718,,,,,
ABplappppp,221,CD200113plc1p2,,0.478021718,,,,,
ABplpaaaaaa,221,CD200113plc1p2,,0.495771768,,,,,
ABplpaaaaap,221,CD200113plc1p2,,0.495771768,,0.689449237,,,
ABplpaapapp,221,CD200113plc1p2,,0.491660794,,,,,1
ABplpappaaa,221,CD200113plc1p2,,0.574003422,,,,,
ABplpappaap,221,CD200113plc1p2,,0.574003422,,,,,
ABpraapppp,221,CD200113plc1p2,,0.745799945,,,,,
ABprappppp,221,CD200113plc1p2,,0.830916259,,0.643731096,,,
ABprpapappa,221,CD200113plc1p2,,0.597296255,,,,,
ABprpppaapa,221,CD200113plc1p2,,0.603887638,,0.551080507,,,
ABprpppaapp,221,CD200113plc1p2,,0.603887638,,,,,
Caaaaa,221,CD200113plc1p2,,0.687393013,,0.898883228,,,
Caaaap,221,CD200113plc1p2,,0.687393013,,,,,
Caappd,221,CD200113plc1p2,,0.574227201,,,,,
Caappv,221,CD200113plc1p2,,0.574227201,,,,,
Cappaaa,221,CD200113plc1p2,,0.509695291,,,,,
Cappaap,221,CD200113plc1p2,,0.509695291,,,,,
Cpaaap,221,CD200113plc1p2,,0.859309036,,0.666878819,,,
Cpapaa,221,CD200113plc1p2,,0.692811782,,0.593495106,,,
Cpapap,221,CD200113plc1p2,,0.692811782,,0.601657063,,,
Cpappd,221,CD200113plc1p2,,0.579113942,,,,,
Cpappv,221,CD200113plc1p2,,0.579113942,,,,,
MSaaaaaal,221,CD200113plc1p2,,0.699506778,,0.774966353,,,
MSaaaaaar,221,CD200113plc1p2,,0.699506778,,,,,
MSpaapaaa,221,CD200113plc1p2,,0.540679355,,,,,
ABalaapappa,222,CD200113plc1p2,,0.500405635,0.739309211,,,,1
ABalpaaaapa,222,CD200113plc1p2,,0.595382746,,,,,
ABalpaaappp,222,CD200113plc1p2,,0.457354569,,,,,
ABalpapappp,222,CD200113plc1p2,,0.519265714,,,,,
ABalpapppaa,222,CD200113plc1p2,,0.655047821,,,,,
ABalppppaad,222,CD200113plc1p2,,0.456045961,,,,,
ABaraappaaa,222,CD200113plc1p2,,0.4739753,,,,,
ABaraappaap,222,CD200113plc1p2,,0.4739753,,,,,
ABarapaaapa,222,CD200113plc1p2,,0.602409632,,,,,
ABarapaapaa,222,CD200113plc1p2,,0.470036765,,,,,
ABarapappaa,222,CD200113plc1p2,,0.59556283,,,,,
ABarappaaaa,222,CD200113plc1p2,,0.530376671,,,,,
ABarappaaap,222,CD200113plc1p2,,0.530376671,,,,,1
ABarappappa,222,CD200113plc1p2,,0.522369207,,,,,
ABarappappp,222,CD200113plc1p2,,0.522369207,,,,,
ABarappppap,222,CD200113plc1p2,,0.609759691,,,,,
ABarpaapaa,222,CD200113plc1p2,,0.599990406,,,,,
ABarpaapap,222,CD200113plc1p2,,0.599990406,,0.659678134,,,
ABarpaappp,222,CD200113plc1p2,,0.87530205,,0.742353076,,,
ABarpapapa,222,CD200113plc1p2,,0.52323519,,0.508654648,,,
ABarpapapp,222,CD200113plc1p2,,0.52323519,,,,,
ABarppaaaa,222,CD200113plc1p2,,0.511608259,,,,,
ABarppaaap,222,CD200113plc1p2,,0.511608259,,,,,
ABarppaapa,222,CD200113plc1p2,,0.483734278,,0.544863477,,,
ABarppaapp,222,CD200113plc1p2,,0.483734278,,,,,
ABarpppaaa,222,CD200113plc1p2,,0.777421179,,,,,
ABarpppaap,222,CD200113plc1p2,,0.777421179,,0.862606834,,,
ABplaaappa,222,CD200113plc1p2,,0.641750044,,,,,
ABplaaappp,222,CD200113plc1p2,,0.641750044,,,,,
ABplaappaa,222,CD200113plc1p2,,0.574059932,,,,,
ABplaappap,222,CD200113plc1p2,,0.574059932,,0.484669047,,,
ABplaapppa,222,CD200113plc1p2,,0.80234298,,0.898596288,,,
ABplaapppp,222,CD200113plc1p2,,0.80234298,,0.609984943,,,
ABplpappaaa,222,CD200113plc1p2,,0.486129582,,,,,
ABplpappaap,222,CD200113plc1p2,,0.486129582,,,,,
ABpraapppa,222,CD200113plc1p2,,0.566889946,,,,,
ABpraapppp,222,CD200113plc1p2,,0.566889946,,,,,
ABprappppp,222,CD200113plc1p2,,0.656048296,,,,,
Caaaaa,222,CD200113plc1p2,,0.721427109,,0.871206609,,,
Caaaap,222,CD200113plc1p2,,0.721427109,,,,,
Caappd,222,CD200113plc1p2,,0.541067621,,,,,
Caappv,222,CD200113plc1p2,,0.541067621,,,,,
Cappaaa,222,CD200113plc1p2,,0.472359368,,,,,
Cappaap,222,CD200113plc1p2,,0.472359368,,,,,
Cpaaaa,222,CD200113plc1p2,,0.761715449,,0.511745809,,,
Cpaaap,222,CD200113plc1p2,,0.761715449,,0.850673192,,,
Cpaapa,222,CD200113plc1p2,,0.489331453,,,,,
Cpaapp,222,CD200113plc1p2,,0.489331453,,,,,
Cpapaa,222,CD200113plc1p2,,0.557972179,,,,,
Cpapap,222,CD200113plc1p2,,0.557972179,,0.524255977,,,
Cpappd,222,CD200113plc1p2,,0.572852159,,,,,
Cpappv,222,CD200113plc1p2,,0.572852159,,,,,
MSaaaaaal,222,CD200113plc1p2,,0.467804338,,,,,
MSaaaaaar,222,CD200113plc1p2,,0.467804338,,,,,
MSappppa,222,CD200113plc1p2,,0.660564124,,1.131971329,,,
MSappppp,222,CD200113plc1p2,,0.660564124,,,,,
ABalaaaalpp,223,CD200113plc1p2,,0.516522969,,,,,
ABalpaaaapa,223,CD200113plc1p2,,0.617861482,,0.490691956,,,
ABalpaaappp,223,CD200113plc1p2,,0.51933505,,,,,
ABalpaappaa,223,CD200113plc1p2,,0.45834093,,,,,
ABalpapppaa,223,CD200113plc1p2,,0.584909671,,,,,
ABalppapaaa,223,CD200113plc1p2,,0.701817431,0.755912162,0.949746622,,,
ABalppapaap,223,CD200113plc1p2,,0.701817431,,,,,
ABalppapppa,223,CD200113plc1p2,,0.465079059,,,,,
ABalppapppp,223,CD200113plc1p2,,0.465079059,,0.596448749,,,
ABaraaaapap,223,CD200113plc1p2,,0.458000939,,,,,
ABaraappaaa,223,CD200113plc1p2,,0.545086412,,,,,
ABarapaaapa,223,CD200113plc1p2,,0.617955687,,0.484329937,,,
ABarapaapaa,223,CD200113plc1p2,,0.499448529,,,,,
ABarapappaa,223,CD200113plc1p2,,0.629387161,,,,,
ABarappaaaa,223,CD200113plc1p2,,0.639530174,,0.559863656,,,
ABarappppaa,223,CD200113plc1p2,,0.548065673,,,,,
ABarappppap,223,CD200113plc1p2,,0.548065673,,0.585893072,,,
ABarpaapaa,223,CD200113plc1p2,,0.594438049,,,,,
ABarpaapap,223,CD200113plc1p2,,0.594438049,,0.654805847,,,
ABarpaappp,223,CD200113plc1p2,,0.894770432,,0.7813037,,,
ABarpapapa,223,CD200113plc1p2,,0.58808088,,0.661011145,,,
ABarpapapp,223,CD200113plc1p2,,0.58808088,,,,,
ABarpappap,223,CD200113plc1p2,,0.856763421,,0.860630412,,,
ABarpapppp,223,CD200113plc1p2,,0.903580068,,0.833669555,,,
ABarppaaap,223,CD200113plc1p2,,0.505360912,,,,,
ABarppaapa,223,CD200113plc1p2,,0.476392309,,0.499349825,,,
ABarppaapp,223,CD200113plc1p2,,0.476392309,,,,,
ABarpppaaa,223,CD200113plc1p2,,0.778063079,,,,,
ABarpppaap,223,CD200113plc1p2,,0.778063079,,0.852564099,,,
ABarpppppa,223,CD200113plc1p2,,0.542252645,,,,,
ABarpppppp,223,CD200113plc1p2,,0.542252645,,0.503136086,,,
ABplaaaapa,223,CD200113plc1p2,,0.515838166,,,,,
ABplaaaapp,223,CD200113plc1p2,,0.515838166,,,,,
ABplaaapaa,223,CD200113plc1p2,,0.56870229,,,,,
ABplaaapap,223,CD200113plc1p2,,0.56870229,,,,,
ABplaaappa,223,CD200113plc1p2,,0.644882935,,,,,
ABplaaappp,223,CD200113plc1p2,,0.644882935,,,,,
ABplaappaa,223,CD200113plc1p2,,0.843396519,,,,,
ABplaapppa,223,CD200113plc1p2,,0.713929637,,0.709604552,,,
ABplaapppp,223,CD200113plc1p2,,0.713929637,,0.579091769,,,
ABplappppa,223,CD200113plc1p2,,0.499836849,,,,,
ABplappppp,223,CD200113plc1p2,,0.499836849,,,,,
ABplpappaaa,223,CD200113plc1p2,,0.527159411,,,,,
ABplpappaap,223,CD200113plc1p2,,0.527159411,,,,,
ABpraapppa,223,CD200113plc1p2,,0.693752071,,0.827019301,,,
ABpraapppp,223,CD200113plc1p2,,0.693752071,,,,,
ABprappppa,223,CD200113plc1p2,,0.632408427,,,,,
ABprappppp,223,CD200113plc1p2,,0.632408427,,,,,
Caaaap,223,CD200113plc1p2,,0.729713077,,,,,
Caappd,223,CD200113plc1p2,,0.499820319,,,,,
Caappv,223,CD200113plc1p2,,0.499820319,,,,,
Cappaaa,223,CD200113plc1p2,,0.475129471,,,,,
Cappaap,223,CD200113plc1p2,,0.475129471,,,,,
Cpaaaa,223,CD200113plc1p2,,0.922037716,,0.92259385,,,
Cpaaap,223,CD200113plc1p2,,0.922037716,,0.864479802,,,
Cpaapa,223,CD200113plc1p2,,0.50062347,,,,,
Cpaapp,223,CD200113plc1p2,,0.50062347,,,,,
Cpapaa,223,CD200113plc1p2,,0.624949745,,0.55067292,,,
Cpapap,223,CD200113plc1p2,,0.624949745,,,,,
Cpappd,223,CD200113plc1p2,,0.59433077,,,,,
Cpappv,223,CD200113plc1p2,,0.59433077,,,,,
MSaappap,223,CD200113plc1p2,,0.554124143,,,,,
MSappppa,223,CD200113plc1p2,,0.622139447,1.487231834,1.130541299,,,
MSappppp,223,CD200113plc1p2,,0.622139447,,,,,
MSpaaaaaa,223,CD200113plc1p2,,0.654960575,,0.534376108,,,
MSpaaapaa,223,CD200113plc1p2,,0.515650741,,,,,
MSpaaapap,223,CD200113plc1p2,,0.515650741,0.671155209,,,,
MSpapaapa,223,CD200113plc1p2,,0.595324278,,,,,
MSpapappa,223,CD200113plc1p2,,0.488764322,,,,,
MSpapappp,223,CD200113plc1p2,,0.488764322,,,,,
ABalpaaappp,224,CD200113plc1p2,,0.57806291,,,,,
ABalpaappaa,224,CD200113plc1p2,,0.5372835,1.30838423,,,,
ABalpapppaa,224,CD200113plc1p2,,0.616365569,,,,,
ABaraaaapap,224,CD200113plc1p2,,0.465274519,,,,,
ABaraappaaa,224,CD200113plc1p2,,0.46271604,,,,,
ABaraappaap,224,CD200113plc1p2,,0.46271604,,,,,
ABarapaaapa,224,CD200113plc1p2,,0.556548768,,,,,
ABarapaapaa,224,CD200113plc1p2,,0.615808824,,,,,
ABarapappaa,224,CD200113plc1p2,,0.600290962,,,,,
ABarappaaaa,224,CD200113plc1p2,,0.54090725,,,,,
ABarappaaap,224,CD200113plc1p2,,0.54090725,,,,,1
ABarpaaaapa,224,CD200113plc1p2,,0.560104632,,0.700117371,,,
ABarpaaaapp,224,CD200113plc1p2,,0.560104632,,0.667578581,,,
ABarpaapaa,224,CD200113plc1p2,,0.59534748,,,,,
ABarpaapap,224,CD200113plc1p2,,0.59534748,,0.656577575,,,
ABarpaappa,224,CD200113plc1p2,,0.815711476,,0.672322447,,,
ABarpaappp,224,CD200113plc1p2,,0.815711476,,0.816817505,,,
ABarpapaaaa,224,CD200113plc1p2,,0.469259931,,,,,
ABarpapaaap,224,CD200113plc1p2,,0.469259931,1.036086051,0.883414296,,,1
ABarpapapa,224,CD200113plc1p2,,0.652642781,,0.834618683,,,
ABarpapapp,224,CD200113plc1p2,,0.652642781,,,,,
ABarpappap,224,CD200113plc1p2,,0.870138493,,0.87824475,,,
ABarpapppa,224,CD200113plc1p2,,0.938074504,,0.834714043,,,
ABarppaaaa,224,CD200113plc1p2,,0.513887716,,,,,
ABarppaaap,224,CD200113plc1p2,,0.513887716,,,,,
ABarpppaaa,224,CD200113plc1p2,,0.72189683,,,,,
ABarpppaap,224,CD200113plc1p2,,0.72189683,,0.790491447,,,
ABarpppapa,224,CD200113plc1p2,,0.466857678,,0.614946288,,,
ABarpppapp,224,CD200113plc1p2,,0.466857678,,,,,
ABarpppppa,224,CD200113plc1p2,,0.492034848,,,,,
ABarpppppp,224,CD200113plc1p2,,0.492034848,,0.484046913,,,
ABplaaapaa,224,CD200113plc1p2,,0.676049618,,0.516137497,,,
ABplaaapap,224,CD200113plc1p2,,0.676049618,,,,,
ABplaaappa,224,CD200113plc1p2,,0.534956588,,,,,
ABplaaappp,224,CD200113plc1p2,,0.534956588,0.778991964,,,,
ABplaappaa,224,CD200113plc1p2,,0.717670445,,,,,
ABplaappap,224,CD200113plc1p2,,0.717670445,,0.674957239,,,
ABplaapppa,224,CD200113plc1p2,,0.707698331,,0.764247441,,,
ABplaapppp,224,CD200113plc1p2,,0.707698331,,0.508984641,,,
ABplappppa,224,CD200113plc1p2,,0.572833633,,,,,
ABplappppp,224,CD200113plc1p2,,0.572833633,,,,,
ABplpappaaa,224,CD200113plc1p2,,0.472508334,,,,,
ABplpappaap,224,CD200113plc1p2,,0.472508334,,,,,
ABpraapaaaa,224,CD200113plc1p2,,0.530600869,,1.134054054,,,
ABpraapaaap,224,CD200113plc1p2,,0.530600869,,,,,
ABpraapppa,224,CD200113plc1p2,,0.638885846,,0.627795367,,,
ABpraapppp,224,CD200113plc1p2,,0.638885846,,0.485165711,,,
ABprappppa,224,CD200113plc1p2,,0.690418317,,,,,
ABprappppp,224,CD200113plc1p2,,0.690418317,,,,,
ABprppppaaa,224,CD200113plc1p2,,0.509973774,,,,,
ABprppppaap,224,CD200113plc1p2,,0.509973774,,,,,
Caaaaa,224,CD200113plc1p2,,0.531329193,,,,,
Caaaap,224,CD200113plc1p2,,0.531329193,,,,,
Caappd,224,CD200113plc1p2,,0.541067606,,,,,
Caappv,224,CD200113plc1p2,,0.541067606,,,,,
Cappaaa,224,CD200113plc1p2,,0.536673492,,,,,
Cappaap,224,CD200113plc1p2,,0.536673492,,0.545671927,,,
Cpaaaa,224,CD200113plc1p2,,0.747959474,,,,,
Cpaaap,224,CD200113plc1p2,,0.747959474,,0.906487147,,,
Cpaapa,224,CD200113plc1p2,,0.504918604,,,,,
Cpaapp,224,CD200113plc1p2,,0.504918604,,,,,
Cpapaa,224,CD200113plc1p2,,0.916458954,,0.840028548,,,
Cpappd,224,CD200113plc1p2,,0.600121223,,,,,
Cpappv,224,CD200113plc1p2,,0.600121223,,,,,
MSaaaaaal,224,CD200113plc1p2,,0.504332756,0.78923284,0.56769852,,,
MSaaaaaar,224,CD200113plc1p2,,0.504332756,,,,,
MSpapaapa,224,CD200113plc1p2,,0.456274246,,,,,
MSpapaapp,224,CD200113plc1p2,,0.456274246,,0.569947173,,,
ABalpaaaapa,225,CD200113plc1p2,,0.622924261,,0.520899192,,,
ABalpaaappp,225,CD200113plc1p2,,0.66118542,,,,,
ABalpaappaa,225,CD200113plc1p2,,0.568459435,0.843828663,0.961136979,,,
ABalpaappap,225,CD200113plc1p2,,0.568459435,0.812653061,,,,
ABalpapppaa,225,CD200113plc1p2,,0.602125399,,,,,
ABalppapaaa,225,CD200113plc1p2,,0.487772101,,0.617398649,,,
ABalppapaap,225,CD200113plc1p2,,0.487772101,0.974975685,,,,
ABaraaapppa,225,CD200113plc1p2,,0.523107184,,0.649303232,,,
ABaraaapppp,225,CD200113plc1p2,,0.523107184,,,,,
ABarapaaapa,225,CD200113plc1p2,,0.618150013,,,,,
ABarapaapaa,225,CD200113plc1p2,,0.563602941,,,,,
ABarapappaa,225,CD200113plc1p2,,0.621022004,,,,,
ABarapppaaa,225,CD200113plc1p2,,0.625334015,,0.487804817,,,
ABarapppaap,225,CD200113plc1p2,,0.625334015,,0.984839418,,,
ABarappppaa,225,CD200113plc1p2,,0.68610787,,,,,
ABarpaaaapa,225,CD200113plc1p2,,0.507498112,,0.734741683,,,
ABarpaaaapp,225,CD200113plc1p2,,0.507498112,,0.539899681,,,
ABarpaapaa,225,CD200113plc1p2,,0.609515599,,,,,
ABarpaapap,225,CD200113plc1p2,,0.609515599,,0.657758761,,,
ABarpaappa,225,CD200113plc1p2,,0.883417676,,0.722352626,,,
ABarpapapa,225,CD200113plc1p2,,0.714863427,,0.858440448,,,
ABarpapapp,225,CD200113plc1p2,,0.714863427,,,,,
ABarpappaa,225,CD200113plc1p2,,0.826977802,,,,,
ABarpappap,225,CD200113plc1p2,,0.826977802,,0.876390609,,,
ABarppaaaa,225,CD200113plc1p2,,0.497171802,,,,,
ABarppaaap,225,CD200113plc1p2,,0.497171802,,,,,
ABarpppaaa,225,CD200113plc1p2,,0.73922813,,,,,
ABarpppaap,225,CD200113plc1p2,,0.73922813,,0.84401709,,,
ABarpppppa,225,CD200113plc1p2,,0.532794026,,,,,
ABarpppppp,225,CD200113plc1p2,,0.532794026,,0.602763391,,,
ABplaaapaa,225,CD200113plc1p2,,0.556011434,,,,,
ABplaaapap,225,CD200113plc1p2,,0.556011434,,,,,
ABplaaappa,225,CD200113plc1p2,,0.813619878,,,,,
ABplaaappp,225,CD200113plc1p2,,0.813619878,0.720880993,0.858873357,,,
ABplaapppa,225,CD200113plc1p2,,0.691639371,,0.742549688,,,
ABplaapppp,225,CD200113plc1p2,,0.691639371,,0.490749741,,,
ABplappppa,225,CD200113plc1p2,,0.598471073,,,,,
ABplappppp,225,CD200113plc1p2,,0.598471073,,,,,
ABplpappaaa,225,CD200113plc1p2,,0.493936934,,,,,
ABplpappaap,225,CD200113plc1p2,,0.493936934,,,,,
ABpraapppa,225,CD200113plc1p2,,0.634420422,,0.59603799,,,
ABpraapppp,225,CD200113plc1p2,,0.634420422,,0.500806889,,,
ABprappppa,225,CD200113plc1p2,,0.576913416,,,,,
ABprappppp,225,CD200113plc1p2,,0.576913416,,,,,
ABprpaapapa,225,CD200113plc1p2,,0.532422512,,,,,
ABprpaapapp,225,CD200113plc1p2,,0.532422512,,,,,1
Caaapa,225,CD200113plc1p2,,0.470883128,,,,,
Caaapp,225,CD200113plc1p2,,0.470883128,,,,,
Caappd,225,CD200113plc1p2,,0.523903696,,,,,
Caappv,225,CD200113plc1p2,,0.523903696,,,,,
Cappaaa,225,CD200113plc1p2,,0.483198844,,,,,
Cappaap,225,CD200113plc1p2,,0.483198844,,0.569105691,,,
Cpaaaa,225,CD200113plc1p2,,0.727624546,,,,,
Cpaaap,225,CD200113plc1p2,,0.727624546,,0.820416154,,,
Cpapaa,225,CD200113plc1p2,,0.828978045,,0.61623163,,,
Cpappd,225,CD200113plc1p2,,0.620253191,,,,,
Cpappv,225,CD200113plc1p2,,0.620253191,,,,,
MSpaaaaaa,225,CD200113plc1p2,,0.579809555,,,,,
ABalaaaarla,226,CD200113plc1p2,,1.163124585,0.700664102,,,,1
ABalaaaarlp,226,CD200113plc1p2,,1.163124585,1.57468727,1.598969831,,,
ABalaapaaal,226,CD200113plc1p2,,0.655633029,,2.746732026,,,1
ABalaapaaar,226,CD200113plc1p2,,0.655633029,,,,,
ABalapapppa,226,CD200113plc1p2,,0.620671296,,,,,
ABalpaaaapa,226,CD200113plc1p2,,0.661806399,,0.55426765,,,
ABalpaaappp,226,CD200113plc1p2,,0.553848962,,,,,
ABalpapppaa,226,CD200113plc1p2,,0.686928799,,,,,
ABalppapaaa,226,CD200113plc1p2,,1.00987215,,0.538851351,,,
ABalppapaap,226,CD200113plc1p2,,1.00987215,,1.061687615,,,
ABaraaaaapa,226,CD200113plc1p2,,0.466631879,,,,,
ABaraaaaapp,226,CD200113plc1p2,,0.466631879,,,,,
ABaraaaapap,226,CD200113plc1p2,,0.491083998,,,,,
ABaraaapppa,226,CD200113plc1p2,,0.456243861,,0.648639661,,,
ABaraaapppp,226,CD200113plc1p2,,0.456243861,,,,,
ABarapaaapa,226,CD200113plc1p2,,0.608628054,,,,,
ABarapaapaa,226,CD200113plc1p2,,0.569852941,,,,,
ABarapappaa,226,CD200113plc1p2,,0.652664121,,,,,
ABarpaapaa,226,CD200113plc1p2,,0.567824991,,,,,
ABarpaapap,226,CD200113plc1p2,,0.567824991,,0.600989222,,,
ABarpaappa,226,CD200113plc1p2,,0.838736143,,0.82469318,,,
ABarpaappp,226,CD200113plc1p2,,0.838736143,,0.744529728,,,
ABarpapapa,226,CD200113plc1p2,,0.718552666,,0.824164527,,,
ABarpapapp,226,CD200113plc1p2,,0.718552666,,0.50798824,,,
ABarpappap,226,CD200113plc1p2,,0.861506354,,0.868355999,,,
ABarpppaaa,226,CD200113plc1p2,,0.70937978,,,,,
ABarpppaap,226,CD200113plc1p2,,0.70937978,,0.792948712,,,
ABarpppapa,226,CD200113plc1p2,,0.482903512,,0.643545894,,,
ABarpppapp,226,CD200113plc1p2,,0.482903512,,,,,
ABplaaapaa,226,CD200113plc1p2,,0.603053435,,,,,
ABplaaapap,226,CD200113plc1p2,,0.603053435,,,,,
ABplaaappa,226,CD200113plc1p2,,0.576783563,,,,,
ABplaaappp,226,CD200113plc1p2,,0.576783563,,,,,
ABplaappaa,226,CD200113plc1p2,,0.557092631,,,,,
ABplaappap,226,CD200113plc1p2,,0.557092631,,,,,
ABplaapppa,226,CD200113plc1p2,,0.783257367,,0.800026567,,,
ABplaapppp,226,CD200113plc1p2,,0.783257367,,0.661060423,,,
ABplappppa,226,CD200113plc1p2,,0.576003353,,,,,
