Time Point,Cell Name,Label,Children Volume Difference,Volume Difference to Previous TP,Volume Divergence of Cell
150,ABalaaappl,31,0.109765131,0.001026562,0.039394328
150,ABalaaappr,34,0.109765131,0.010820413000000001,0.004360465
150,ABalaapaaa,40,0.195820821,0.047594807999999995,0.064138458
150,ABalaapaap,43,0.195820821,0.051688693,0.05256975
150,ABalaapapa,47,0.120678576,0.19325842699999998,0.112359551
150,ABalaapapp,48,0.120678576,0.063057325,0.026592357
150,ABalaappaa,53,0.214527435,0.1875,0.007142857
150,ABalaappap,54,0.214527435,0.178874568,0.065859793
150,ABalaapppa,58,0.04763109099999999,0.073257335,0.015324238
150,ABalaapppp,61,0.04763109099999999,0.09413527699999999,0.047203869
150,ABalapaaaa,68,0.152871702,0.037048284,0.125721227
150,ABalapaaap,71,0.152871702,0.081353066,0.017336152
150,ABalapaapa,75,0.011571369,0.48633575,0.454173638
150,ABalapaapp,78,0.011571369,0.326005287,0.26394879600000004
150,ABalapapaa,83,0.15650989099999998,0.09442060099999999,0.100858369
150,ABalapapap,84,0.15650989099999998,0.11741203800000001,0.090733342
150,ABalapappa,88,0.061716428,0.07111904200000001,0.054804995999999995
150,ABalapappp,91,0.061716428,0.072083269,0.030138263
150,ABalappaaa,97,0.227829162,0.09856262800000001,0.032854209
150,ABalappaap,98,0.227829162,0.045056588,0.11168054699999999
150,ABalappapa,102,0.194184492,0.145211767,0.082411851
150,ABalappapp,105,0.194184492,0.027509392999999997,0.027509392999999997
150,ABalapppaa,110,0.079211394,0.03650546,0.025117005
150,ABalapppap,113,0.079211394,0.022107243999999998,0.027438068
150,ABalappppa,117,0.155364601,0.000236995,0.023225501000000003
150,ABalappppp,120,0.155364601,0.018303113,0.005644885
150,ABalpaaaaa,128,0.023101329,0.10056258800000001,0.020042194
150,ABalpaaaap,131,0.023101329,0.099486125,0.12045221
150,ABalpaaapa,135,0.020981572999999996,0.045589159000000004,0.159651799
150,ABalpaaapp,138,0.020981572999999996,0.058944610999999994,0.132110778
150,ABalpaapaa,143,0.12653252199999998,0.039911018,0.010337608
150,ABalpaapap,146,0.12653252199999998,0.023578727,0.081412104
150,ABalpaappa,150,0.071032571,0.011713666000000001,0.16117136699999998
150,ABalpaappp,153,0.071032571,0.00644376,0.003937854
150,ABalpapaaa,159,0.017420697,0.07341202200000001,0.059698438
150,ABalpapaap,162,0.017420697,0.029275483999999997,0.0210615
150,ABalpapapa,166,0.028856454,0.099417824,0.099417824
150,ABalpapapp,169,0.028856454,0.035896467,0.047987909
150,ABalpappaa,174,0.043323296,0.062104219,0.106736858
150,ABalpappap,177,0.043323296,0.004076216,0.07811166900000001
150,ABalpapppa,181,0.062702176,0.00492569,0.01044586
150,ABalpapppp,184,0.062702176,0.012589768999999999,0.065874634
150,ABalppaaaa,191,0.32770435600000003,0.033407572,0.077951002
150,ABalppaaap,192,0.32770435600000003,0.024546936000000002,0.025793461
150,ABalppaapa,196,0.203228087,0.11296296300000001,0.012962963000000001
150,ABalppaapp,197,0.203228087,0.02454507,0.05459162099999999
150,ABalppapaa,202,0.138126362,0.10825576699999999,0.08660461400000001
150,ABalppapap,205,0.138126362,0.015878107,0.042181235
150,ABalppappa,209,0.164955224,0.064284689,0.031711867000000005
150,ABalppappp,212,0.164955224,0.015017161999999999,0.035326087
150,ABalpppaaa,218,0.267546978,0.048873019000000004,0.033697835
150,ABalpppaap,221,0.267546978,0.056338028,0.275402414
150,ABalpppapa,225,0.314252785,0.117184575,0.263010109
150,ABalpppapp,228,0.314252785,0.044436215999999994,0.07646732099999999
150,ABalppppaa,233,0.10691955,0.013787375,0.015614618
150,ABalppppap,236,0.10691955,0.033565824,0.00682941
150,ABalpppppa,240,0.000299043,0.13871393,0.0
150,ABalpppppp,243,0.000299043,0.070406756,0.14124439800000002
150,ABaraaaaaa,256,0.059841446,0.153479853,0.028937729
150,ABaraaaaap,259,0.059841446,0.186978297,0.137729549
150,ABaraaaapa,263,0.41218130299999994,0.235512095,0.076067936
150,ABaraaaapp,266,0.41218130299999994,0.6918238990000001,0.049266247
150,ABaraaapaa,269,0.20541451600000002,0.090032154,0.059193218
150,ABaraaapap,272,0.20541451600000002,0.024784924,0.067800082
150,ABaraaappa,276,0.16790528899999999,0.140557657,0.0014952939999999999
150,ABaraaappp,279,0.16790528899999999,0.09121576,0.05775199
150,ABaraapaaa,285,0.034317237,0.061995817,0.06184643
150,ABaraapaap,288,0.034317237,0.033520298999999996,0.021233974
150,ABaraapapa,292,0.016884501,0.015852831,0.015852831
150,ABaraapapp,295,0.016884501,0.053492557,0.005234746
150,ABaraappaa,300,0.011769033,0.033745782,0.04775539400000001
150,ABaraappap,303,0.011769033,0.017313433,0.0075223880000000005
150,ABaraapppa,307,0.005399892,0.09393102199999999,0.060422422
150,ABaraapppp,310,0.005399892,0.045974987,0.09459221400000001
150,ABarapaaaa,317,0.077707935,0.03527074,0.047855605
150,ABarapaaap,320,0.077707935,0.005680204,0.041749503
150,ABarapaapa,324,0.07021951900000001,0.06516090299999999,0.012992205
150,ABarapaapp,327,0.07021951900000001,0.111584994,0.020976586000000002
150,ABarapapaa,332,0.125184094,0.039167351,0.056970692999999996
150,ABarapapap,335,0.125184094,0.11690454,0.084702001
150,ABarapappa,339,0.199218535,0.041837432,0.012295081999999999
150,ABarapappp,342,0.199218535,0.020038101000000003,0.129400974
150,ABarappaaa,348,0.15681119400000001,0.01910711,0.136321881
150,ABarappaap,351,0.15681119400000001,0.04090268,0.04090268
150,ABarappapa,355,0.11525895300000001,0.018735363,0.030043492999999998
150,ABarappapp,358,0.11525895300000001,0.043658699,0.06689907
150,ABarapppaa,363,0.016355234,0.08661287699999999,0.03984851
150,ABarapppap,366,0.016355234,0.062336758,0.10238551300000001
150,ABarappppa,370,0.063916309,0.009593604,0.014523651
150,ABarappppp,373,0.063916309,0.057066177,0.028744968
150,ABarpaaaaa,381,0.134231758,0.086694762,0.05538832
150,ABarpaaaap,384,0.134231758,0.060493253,0.048394602
150,ABarpaaapa,388,0.132890183,0.08509460099999999,0.05786802
150,ABarpaaapp,391,0.132890183,0.033504663999999997,0.061488673
150,ABarpaapaa,394,0.079330332,0.027233542000000003,0.009012539
150,ABarpaapap,395,0.079330332,0.065411447,0.008701523000000001
150,ABarpaappa,397,0.11626002199999999,0.031539378,0.018978638
150,ABarpaappp,398,0.11626002199999999,0.048148147999999995,0.018918919
150,ABarpapaaa,402,0.086023352,0.3,0.08839285699999999
150,ABarpapaap,405,0.086023352,0.025294077999999998,0.031209628
150,ABarpapapa,409,0.05281719,0.032273196000000004,0.10329299199999999
150,ABarpapapp,410,0.05281719,0.065743945,0.089773164
150,ABarpappaa,413,0.11327484800000001,0.022215726,0.16691026
150,ABarpappap,414,0.11327484800000001,0.12390786300000001,0.430103257
150,ABarpapppa,416,0.02961903,0.107514616,0.093540568
150,ABarpapppp,417,0.02961903,0.070544419,0.27209990100000003
150,ABarppaaaa,422,0.034983045,0.08446103599999999,0.021931871000000002
150,ABarppaaap,423,0.034983045,0.057761732999999996,0.13842898
150,ABarppaapa,425,0.138368026,0.015760724,0.039760007
150,ABarppaapp,426,0.138368026,0.07414744599999999,0.033536154
150,ABarppapaa,429,0.027933292000000002,0.044805553,0.01569772
150,ABarppapap,430,0.027933292000000002,0.038068966,0.100137931
150,ABarppappa,432,0.139756305,0.058464102000000004,0.02083044
150,ABarppappp,433,0.139756305,0.044211485999999994,0.23488301399999997
150,ABarpppaaa,437,0.079099242,0.031953903,0.136196962
150,ABarpppaap,438,0.079099242,0.02416856,0.036769262999999996
150,ABarpppapa,440,0.181468347,0.045943467,0.028683399
150,ABarpppapp,441,0.181468347,0.005815206,0.152487616
150,ABarppppaa,444,0.033924785,0.00684761,0.018177291
150,ABarppppap,445,0.033924785,0.027495722,0.042327439
150,ABarpppppa,447,0.03150209,0.077782688,0.07039585799999999
150,ABarpppppp,448,0.03150209,0.008407415,0.09861484400000001
150,ABplaaaaaa,456,0.155590801,0.055756175,0.09721219099999999
150,ABplaaaaap,459,0.155590801,0.003475239,0.066277771
150,ABplaaaapa,463,0.134968017,0.075173477,0.09387047
150,ABplaaaapp,464,0.134968017,0.061210912,0.080505655
150,ABplaaapaa,467,0.076780544,0.036020582999999995,0.19954259600000002
150,ABplaaapap,468,0.076780544,0.016442451,0.46337817600000003
150,ABplaaappa,470,0.099364286,0.01143237,0.0008640739999999999
150,ABplaaappp,471,0.099364286,0.032430126000000004,0.138894815
150,ABplaapaaa,475,0.044261861,0.67633385,0.00022138599999999998
150,ABplaapaap,478,0.044261861,0.00094399,0.008810573
150,ABplaapapa,482,0.058310224,0.101848429,0.057855823
150,ABplaapapp,485,0.058310224,0.01268354,0.018682512
150,ABplaappaa,490,0.172939495,0.0006706910000000001,0.077464789
150,ABplaappap,491,0.172939495,0.006885528,0.057543342000000004
150,ABplaapppa,493,0.016967707,0.052636699999999995,0.11782447900000001
150,ABplaapppp,494,0.016967707,0.05348963599999999,0.060088502
150,ABplapaaaa,499,0.127204326,0.020472441,0.0062992130000000006
150,ABplapaaap,502,0.127204326,0.054328550999999996,0.018539416
150,ABplapaapa,506,0.12502247,0.014558059,0.09046793800000001
150,ABplapaapp,507,0.12502247,0.034339947999999995,0.137014668
150,ABplapapaa,510,0.00581463,0.045908442,0.093891843
150,ABplapapap,511,0.00581463,0.03410592,0.06436892
150,ABplapappa,513,0.20125747,0.559305281,0.011013838
150,ABplapappp,514,0.20125747,0.691375,0.291125
150,ABplappaaa,520,0.18093436300000001,0.001983506,0.067961165
150,ABplappaap,521,0.18093436300000001,0.02791578,0.158457535
150,ABplappapa,523,0.058420331,0.026698883,0.052370885
150,ABplappapp,524,0.058420331,0.059327393,0.051681517999999996
150,ABplapppaa,527,0.068427262,0.04384411,0.028122232
150,ABplapppap,530,0.068427262,0.011126374,0.020604396
150,ABplappppa,534,0.257958494,0.2305636,0.45979059899999997
150,ABplappppp,535,0.257958494,0.18039607300000002,0.138791812
150,ABplpaaaaa,541,0.01409002,0.07053504099999999,0.071891485
150,ABplpaaaap,544,0.01409002,0.06710775,0.21104509899999999
150,ABplpaaapa,548,0.014442273,0.219926199,0.02814971
150,ABplpaaapp,551,0.014442273,0.009627166,0.223875372
150,ABplpaapaa,556,0.026931649,0.024162548,0.07267069400000001
150,ABplpaapap,559,0.026931649,0.142326491,0.058064516
150,ABplpaappa,563,0.052767153,0.074626866,0.02837461
150,ABplpaappp,566,0.052767153,0.063587684,0.207663989
150,ABplpapaaa,572,0.08957722900000001,0.042605634,0.146302817
150,ABplpapaap,575,0.08957722900000001,0.006952491,0.002483033
150,ABplpapapa,579,0.074332172,0.030093247000000004,0.014269568
150,ABplpapapp,582,0.074332172,0.730360592,0.102865422
150,ABplpappaa,587,0.11598044099999999,0.07244905900000001,0.012465193999999999
150,ABplpappap,590,0.11598044099999999,0.019512195,0.276097561
150,ABplpapppa,592,0.050223214,1.094567701,0.06125156599999999
150,ABplpapppp,595,0.050223214,0.144925395,0.11729945300000001
150,ABplppaaaa,602,0.246111178,0.01838347,0.119112732
150,ABplppaaap,605,0.246111178,0.018903592,0.14177693800000002
150,ABplppaapa,607,0.08736146,0.073916599,0.029599346000000002
150,ABplppaapp,610,0.08736146,0.00354045,0.016286068
150,ABplppapaa,615,0.213068182,0.085325606,0.006359173
150,ABplppapap,618,0.213068182,0.034184676000000004,0.105697446
150,ABplppappa,622,0.123740393,0.032653061000000004,0.000284765
150,ABplppappp,625,0.123740393,0.061089708,0.084204733
150,ABplpppaaa,631,0.033355191,0.044417349,0.011844626
150,ABplpppaap,634,0.033355191,0.050630630999999995,0.03009009
150,ABplpppapa,638,0.095113395,0.066910187,0.012813823
150,ABplpppapp,641,0.095113395,0.016129031999999998,0.025345622
150,ABplppppaa,644,0.009282993,0.36296943200000004,0.049432314000000005
150,ABplppppap,647,0.009282993,0.015829146000000002,0.14660804
150,ABplpppppa,651,0.24905270399999999,0.06970813299999999,0.006517426999999999
150,ABplpppppp,654,0.24905270399999999,0.088093967,0.0
150,ABpraaaaaa,663,0.019705132,0.089555556,0.143333333
150,ABpraaaaap,666,0.019705132,0.000600871,0.0028541390000000003
150,ABpraaaapa,670,0.122783025,0.017186505,0.05750053
150,ABpraaaapp,673,0.122783025,0.04281555099999999,0.00308272
150,ABpraaapaa,678,0.036691904,0.070069465,0.054062217
150,ABpraaapap,681,0.036691904,0.047344307,0.063974207
150,ABpraaappa,685,0.046397540999999994,0.025382121,0.061232052
150,ABpraaappp,688,0.046397540999999994,0.030994152,0.07865497099999999
150,ABpraapaaa,694,0.24742538,0.379345603,0.375
150,ABpraapaap,697,0.24742538,0.002177919,0.03501424
150,ABpraapapa,701,0.05053036,0.016269725,0.09575615
150,ABpraapapp,704,0.05053036,0.01166396,0.031743688
150,ABpraappaa,709,0.110508245,0.21163761399999997,0.125951387
150,ABpraappap,710,0.110508245,0.031031712000000003,0.07708475
150,ABpraapppa,712,0.033377135,0.019552253000000002,0.064522436
150,ABpraapppp,713,0.033377135,0.11740528900000001,0.001161544
150,ABprapaaaa,718,0.120371213,0.043589149,0.11917458800000001
150,ABprapaaap,721,0.120371213,0.014250613999999998,0.038656839
150,ABprapaapa,725,0.001764034,0.131681656,0.044289835
150,ABprapaapp,726,0.001764034,0.040916405,0.047889050999999995
150,ABprapapaa,729,0.081107266,0.001075104,0.075103671
150,ABprapapap,730,0.081107266,0.10812793400000001,0.078931925
150,ABprapappa,732,0.069779507,0.020594132,0.007836705
150,ABprapappp,733,0.069779507,0.078249337,0.11903183
150,ABprappaaa,739,0.24403252,0.031478297999999995,0.09282337800000001
150,ABprappaap,740,0.24403252,0.005452016999999999,0.0036161340000000004
150,ABprappapa,742,0.032557831,0.011036262,0.01117959
150,ABprappapp,743,0.032557831,0.002365153,0.00860653
150,ABprapppaa,746,0.186209122,0.041183432,0.027455621
150,ABprapppap,749,0.186209122,0.019544969,0.020919224
150,ABprappppa,753,0.075388245,0.13880597,0.25920398
150,ABprappppp,754,0.075388245,0.010302519,0.10124566800000001
150,ABprpaaaaa,760,0.231996455,0.013174403999999999,0.04814931
150,ABprpaaaap,763,0.231996455,0.003985198,0.027184742
150,ABprpaaapa,767,0.050479298,0.09635525800000001,0.055509007
150,ABprpaaapp,770,0.050479298,0.047945205,0.055446836
150,ABprpaapaa,775,0.021334632000000003,0.025332375,0.08659719699999999
150,ABprpaapap,778,0.021334632000000003,0.0320277,0.073793551
150,ABprpaappa,782,0.067759996,0.004882727,0.016130439
150,ABprpaappp,785,0.067759996,0.131561462,0.074418605
150,ABprpapaaa,791,0.033184455,0.033516799,0.034913333
150,ABprpapaap,794,0.033184455,0.034201443,0.020081581
150,ABprpapapa,798,0.001765615,0.0010677339999999999,0.021287955
150,ABprpapapp,801,0.001765615,0.005610561,0.036963696000000004
150,ABprpappaa,806,0.025845711,0.045057932,0.015305393
150,ABprpappap,809,0.025845711,0.046541527,0.029056312999999997
150,ABprpapppa,813,0.09537185699999999,0.106405426,0.130670686
150,ABprpapppp,816,0.09537185699999999,0.17393541699999998,0.001929757
150,ABprppaaaa,823,0.059626515,0.096835821,0.037970149
150,ABprppaaap,826,0.059626515,0.136514248,0.2657389
150,ABprppaapa,828,0.16554738300000002,0.313264903,0.066719305
150,ABprppaapp,831,0.16554738300000002,0.227300803,0.13856289900000002
150,ABprppapaa,836,0.20988669899999998,0.26831479199999997,0.007169345
150,ABprppapap,839,0.20988669899999998,0.054371785,0.064973234
150,ABprppappa,843,0.179487179,0.005645965,0.032215211
150,ABprppappp,846,0.179487179,0.085289015,0.390740572
150,ABprpppaaa,852,0.08780575199999999,0.005847435,0.076636839
150,ABprpppaap,855,0.08780575199999999,0.031686077,0.042912600999999995
150,ABprpppapa,859,0.100153296,0.10922729099999999,0.04243732
150,ABprpppapp,862,0.100153296,0.225733634,0.0496614
150,ABprppppaa,865,0.006674385,0.008736349000000001,0.083151326
150,ABprppppap,868,0.006674385,0.039812377999999995,0.0037753120000000003
150,ABprpppppa,872,0.26285110899999997,0.095683549,0.068555392
150,ABprpppppp,875,0.26285110899999997,0.047702337000000004,0.10558117300000001
150,Caaaaa,883,0.10856122900000001,0.062004045,0.117862144
150,Caaaap,884,0.10856122900000001,0.133834948,0.088529577
150,Caaapa,886,0.036510966,0.028659546,0.040845493999999996
150,Caaapp,887,0.036510966,0.07911980099999999,0.188478924
150,Caapa,889,,0.067897839,0.022554027999999997
150,Caappd,893,0.24296466600000002,0.5821208729999999,0.089535534
150,Caappv,894,0.24296466600000002,0.033514872,0.014243821
150,Capaaa,898,0.050710356,0.018379791,0.049303136
150,Capaap,901,0.050710356,0.032636211,0.049343770999999995
150,Capapa,905,0.029974407,0.075020167,0.0
150,Capapp,908,0.029974407,0.054780326,0.130491849
150,Cappaa,913,0.045887365,0.033635676,0.013983371000000001
150,Cappap,916,0.045887365,0.006834809,0.032056219
150,Capppa,920,0.077131112,0.028272191000000002,0.161563555
150,Capppp,923,0.077131112,0.073159835,0.090807551
150,Cpaaaa,930,0.032919955,0.0013000919999999999,0.051391862999999996
150,Cpaaap,931,0.032919955,0.02070559,0.065138185
150,Cpaapa,933,0.048726772,0.01622191,0.025070225
150,Cpaapp,934,0.048726772,0.011705821000000002,0.11092274199999999
150,Cpapaa,937,0.078742274,0.021732941000000002,0.31954066600000003
150,Cpapap,938,0.078742274,0.046284824,0.13465766
150,Cpappd,940,0.049058142,0.143565525,0.106257379
150,Cpappv,941,0.049058142,0.053480599000000004,0.011626217
150,Cppaaa,945,0.081875894,0.05008023,0.028207077
150,Cppaap,948,0.081875894,0.021847632000000002,0.053489029
150,Cppapa,952,0.041477626000000004,0.017122947,0.040816327
150,Cppapp,955,0.041477626000000004,0.006425187,0.023692876
150,Cpppaa,960,0.003752517,0.040157826,0.052433143
150,Cpppap,963,0.003752517,0.020987247999999997,0.080796198
150,Cppppa,967,0.072871688,0.008623224,0.055756982000000004
150,Cppppp,970,0.072871688,0.02355148,0.025427261
150,Daaa,976,0.083245815,0.028198471,0.060363479000000005
150,Daap,979,0.083245815,0.041342903,0.012396939
150,Dapa,983,0.131779953,0.026916209,0.08438595300000001
150,Dapp,986,0.131779953,0.022807594,0.012862661000000001
150,Dpaa,993,0.032359066,0.002052366,0.049443373
150,Dpap,996,0.032359066,0.108591264,0.080995082
150,Dppa,1000,0.054202789,0.063704946,0.10561609400000001
150,Dppp,1003,0.054202789,0.068803165,0.068803165
150,Ealaa,1013,0.013283045,0.027116946,7.15e-05
150,Ealap,1016,0.013283045,0.010311306999999999,0.020819395
150,Ealpa,1018,0.039413633,0.015349028,0.040793826
150,Ealpp,1019,0.039413633,0.01421461,0.020582929
150,Earaa,1022,0.01321509,0.017024341999999998,0.023508
150,Earap,1023,0.01321509,0.018625012,0.0036414290000000003
150,Earpa,1025,0.040426392,0.019650376,0.073922845
150,Earpp,1026,0.040426392,0.035832752999999995,0.1108563
150,Eplaa,1030,0.037290266,0.014636172,0.009999654
150,Eplap,1031,0.037290266,0.041690556000000004,0.058768122
150,Eplpa,1033,0.022725796,0.004272774,0.040505896
150,Eplpp,1034,0.022725796,0.060690032000000005,0.033955195
150,Epraa,1037,0.045963099,0.038504883999999996,0.004085274
150,Eprap,1038,0.045963099,0.008131104,0.003353032
150,Eprpa,1040,0.0026821379999999997,0.014185463999999998,0.014185463999999998
150,Eprpp,1041,0.0026821379999999997,0.002748826,0.10972397199999999
150,MSaaaaaa,1048,0.035282662,0.035310733999999996,0.017554478999999998
150,MSaaaaap,1051,0.035282662,0.147407715,0.09547905400000001
150,MSaaaapa,1055,0.040036635,0.007447403000000001,0.047849562000000005
150,MSaaaapp,1058,0.040036635,0.005835381,0.075399263
150,MSaaapaa,1063,0.038066581,0.07476993900000001,0.04562883400000001
150,MSaaapap,1066,0.038066581,0.03258524,0.003884333
150,MSaaappa,1070,0.025845517999999998,0.09042077,0.362578335
150,MSaaappp,1071,0.025845517999999998,0.003547067,0.384447476
150,MSaapaaa,1075,0.042756605999999996,0.018333333,0.004166667
150,MSaapaap,1078,0.042756605999999996,0.024824516,0.026108542999999998
150,MSaapapa,1082,0.08310488,0.079598506,0.051353875
150,MSaapapp,1085,0.08310488,0.04437331,0.07776367299999999
150,MSaappa,1089,0.196021372,0.048687902000000005,0.289156627
150,MSaappp,1092,0.196021372,0.016567369,0.09981839599999999
150,MSapaaaa,1099,0.12726408,0.09685325,0.047740418
150,MSapaaap,1100,0.12726408,0.32970595,0.125414834
150,MSapaapa,1102,0.246424157,,1.407013815
150,MSapaapp,1103,0.246424157,,0.434172314
150,MSapapaa,1106,0.032607197000000004,0.377538659,0.23608636800000002
150,MSapapap,1107,0.032607197000000004,0.058823529000000006,0.125138735
150,MSapappa,1109,0.37067573299999995,0.085196551,0.114131229
150,MSapappp,1110,0.37067573299999995,0.45838607600000003,0.345253165
150,MSappaaa,1114,0.054043695,,0.250886626
150,MSappaap,1115,0.054043695,,0.086045365
150,MSappap,1116,,0.000506521,0.00012663
150,MSapppaa,1121,0.073541843,0.137863283,0.046582070999999996
150,MSapppap,1122,0.073541843,0.024485597,0.28436214
150,MSappppa,1124,0.0043322659999999995,0.032180507000000004,0.049195487
150,MSappppp,1125,0.0043322659999999995,0.051956247000000004,0.049852756
150,MSpaaaaa,1131,0.073810628,0.02131888,0.046431797999999996
150,MSpaaaap,1134,0.073810628,0.004958804,0.031812634
150,MSpaaapa,1138,0.075355594,0.064881408,0.06993114
150,MSpaaapp,1141,0.075355594,0.264865472,0.151292894
150,MSpaapaa,1146,0.022187922000000002,0.0056761269999999996,0.014357261999999999
150,MSpaapap,1149,0.022187922000000002,0.070833055,0.008203828
150,MSpaapp,1152,,0.023861171,0.19956616100000002
150,MSpapaaa,1156,0.011379987,0.03535118,0.023785095
150,MSpapaap,1159,0.011379987,0.006691929,0.026364589
150,MSpapapa,1163,0.04582039,0.07020757,0.177045177
150,MSpapapp,1166,0.04582039,0.045819245999999994,0.044154009
150,MSpappa,1170,,0.075886353,0.136595435
150,MSpapppa,1174,0.065830885,,0.028190332000000002
150,MSpapppp,1177,0.065830885,,0.033295063
150,MSppaaaa,1182,0.08109366700000001,0.214285714,0.132382892
150,MSppaaap,1183,0.08109366700000001,0.354874652,0.179247911
150,MSppaapa,1185,0.10520583800000001,0.275562001,2.273386512
150,MSppaapp,1186,0.10520583800000001,0.117046723,0.04975283
150,MSppapaa,1189,0.03694465,0.075794292,0.081179321
150,MSppapap,1190,0.03694465,0.028949545,0.028398125
150,MSppappa,1192,0.105238971,0.015878592,0.012435888
150,MSppappp,1193,0.105238971,0.031526023,0.018208996
150,MSpppaaa,1197,0.029597986,0.095278605,0.128370906
150,MSpppaap,1198,0.029597986,0.13235904699999998,0.140081375
150,MSpppapa,1200,0.193942134,,2.1665243380000003
150,MSpppapp,1201,0.193942134,,0.17077760600000003
150,MSppppa,1203,0.023546466000000002,0.028369342999999998,0.101070614
150,MSppppp,1206,0.023546466000000002,0.094074141,0.071615405
150,Z2,1213,0.078978515,0.182177845,0.030670686000000003
150,Z3,1214,0.078978515,0.068529176,0.12684377
151,ABalaaaala,9,0.076923077,0.099963605,0.133082616
151,ABalaaaalp,12,0.076923077,0.029464286,0.016071428999999998
151,ABalaaaarl,16,0.058744992999999995,0.023904382000000002,0.19063141399999997
151,ABalaaaarr,19,0.058744992999999995,0.023152479,0.009822264
151,ABalaaapal,24,0.178815671,0.077159495,0.11226140400000001
151,ABalaaapar,27,0.178815671,0.044026777,0.09217301800000001
151,ABalaaappl,31,0.201795285,0.077505454,0.038111125
151,ABalaaappr,34,0.201795285,0.12177002599999999,0.12613049099999998
151,ABalaapaaa,40,0.16754254300000002,0.003054212,0.061084245
151,ABalaapaap,43,0.16754254300000002,0.041899168,0.010670582
151,ABalaapapa,47,0.18275286,0.033707865,0.078651685
151,ABalaapapp,48,0.18275286,0.079299363,0.052707005999999994
151,ABalaappaa,53,0.04375151099999999,0.9035714290000001,0.896428571
151,ABalaappap,54,0.04375151099999999,0.142565231,0.076705439
151,ABalaapppa,58,0.02065419,0.007662119,0.007662119
151,ABalaapppp,61,0.02065419,0.03800831,0.085212179
151,ABalapaaaa,68,0.103343176,0.047069541,0.078651685
151,ABalapaaap,71,0.103343176,0.061733615,0.079069767
151,ABalapaapa,75,0.019185103999999998,0.089050009,0.543223648
151,ABalapaapp,78,0.019185103999999998,0.009878948,0.273827745
151,ABalapapaa,83,0.123431847,0.28111588,0.180257511
151,ABalapapap,84,0.123431847,0.06225029,0.15298363199999998
151,ABalapappa,88,0.10928008300000001,0.043716543,0.011088453
151,ABalapappp,91,0.10928008300000001,0.061053286,0.09119154900000001
151,ABalappaaa,97,0.173558215,0.1724846,0.20533880899999998
151,ABalappaap,98,0.173558215,0.103139013,0.21481956
151,ABalappapa,102,0.20053475899999998,0.064677655,0.147089506
151,ABalappapp,105,0.20053475899999998,0.028851315,0.056360709
151,ABalapppaa,110,0.111064337,0.065210608,0.040093604
151,ABalapppap,113,0.111064337,0.005644403,0.021793666
151,ABalappppa,117,0.164137848,0.035312241,0.01208674
151,ABalappppp,120,0.164137848,0.075949367,0.081594252
151,ABalpaaaaa,128,0.010013881,0.00545007,0.014592124
151,ABalpaaaap,131,0.010013881,0.020760534,0.099691675
151,ABalpaaapa,135,0.031198686,0.050614735999999994,0.109037064
151,ABalpaaapp,138,0.031198686,0.073727545,0.058383234000000006
151,ABalpaapaa,143,0.150444548,0.027479717,0.037817325
151,ABalpaapap,146,0.150444548,0.04722295,0.128635054
151,ABalpaappa,150,0.032657658,0.026681128,0.134490239
151,ABalpaappp,153,0.032657658,0.045822295,0.041884442
151,ABalpapaaa,159,0.014473912,0.016510882,0.07620932
151,ABalpapaap,162,0.014473912,0.018323505,0.039385004
151,ABalpapapa,166,0.010109802,0.00022391400000000002,0.09919391
151,ABalpapapp,169,0.010109802,0.052522199000000006,0.004534291
151,ABalpappaa,174,0.064524058,0.005493248,0.10124361
151,ABalpappap,177,0.064524058,0.036117168,0.041994502
151,ABalpapppa,181,0.076926486,0.035329087,0.045774947
151,ABalpapppp,184,0.076926486,0.006679079,0.07255371299999999
151,ABalppaaaa,191,0.262236907,0.0044543429999999995,0.082405345
151,ABalppaaap,192,0.262236907,0.10298206900000001,0.077188609
151,ABalppaapa,196,0.199104618,0.133333333,0.12037037
151,ABalppaapp,197,0.199104618,0.006263225,0.048328395999999996
151,ABalppapaa,202,0.14734931,0.037029543,0.123634156
151,ABalppapap,205,0.14734931,0.049719325999999994,0.007538090999999999
151,ABalppappa,209,0.18573134300000002,0.015640695,0.016071171999999998
151,ABalppappp,212,0.18573134300000002,0.065360412,0.030034325
151,ABalpppaaa,218,0.044692737,0.05288998,0.086587815
151,ABalpppaap,221,0.044692737,0.611418511,0.336016097
151,ABalpppapa,225,0.23834037600000002,0.21958068100000003,0.043429427
151,ABalpppapp,228,0.23834037600000002,0.034252916,0.110720237
151,ABalppppaa,233,0.10052799800000001,0.068106312,0.08372093
151,ABalppppap,236,0.10052799800000001,0.072943912,0.07977332200000001
151,ABalpppppa,240,,0.048483961,0.048483961
151,ABalppppppa,244,0.086952775,,0.173187809
151,ABalppppppp,247,0.086952775,,0.044634090999999994
151,ABaraaaaaa,256,0.075441139,0.098168498,0.069230769
151,ABaraaaaap,259,0.075441139,0.175459098,0.037729549
151,ABaraaaapa,263,0.41828285,0.029439012,0.105506948
151,ABaraaaapp,266,0.41828285,0.091194969,0.041928721
151,ABaraaapaa,269,0.21763404600000003,0.018269511999999998,0.040923707000000004
151,ABaraaapap,272,0.21763404600000003,0.024375256,0.09217533800000001
151,ABaraaappa,276,0.119771863,0.046442079000000004,0.044946785
151,ABaraaappp,279,0.119771863,0.110781271,0.053029281
151,ABaraapaaa,285,0.031451497,0.044965640999999994,0.016880789
